,is_clickbait,text
6485,0,Argentina defeats Scotland 21-15 in rugby test match
6486,0,Family Inspires L.S.U. Coach Mainieri at College World Series
6487,0,Bernanke Defends His Role in Merrill Sale
6488,0,NCAA 2010 ice hockey east and west regional tournament results
6489,0,Rhode Island Weighs Using Shorter Official Name
6490,0,"Crucifixes can be displayed in state schools, European court rules"
6491,0,Regulator bans UK video-on-demand service
6492,0,Farmers hunt for missing bull semen
6493,0,Steelers Owner Dan Rooney Turns His Business Into a Family
6494,0,Three killed in Utah coal mine rescue
6495,0,Sudanese parties sign peace pledge
6496,0,100 participate in Zagreb Pride
6497,0,China Detains 81 Ahead of 50th Anniversary of Tibetan Uprising
6498,0,Afghanistan: Suicide attackers kill several people in Kabul
6499,0,"U.S. Program Lends a Hand to Banks, Quietly"
6500,0,"Despite All Odds, Filly Is Clear Favorite in the Preakness"
6501,0,Texas A&M Downs Oklahoma in Big 12 Semifinal
6502,0,Pakistan and Taliban Appear Near Deal
6503,0,Eight killed by flooding in Fiji
6504,0,Judge Allows Katrina Lawsuit Against Corps of Engineers
6505,0,Boorishness Works for Berlusconi
6506,0,Shell reports oil leak at North Sea platform
6507,0,US Navy aircraft crashes after Afghanistan mission
6508,0,Video Slur Puts Prince Harry Back in Headlines
6509,0,MBIA Splits Off Its Municipal Bond Business
6510,0,"Jebreen, Extremist Saudi Cleric, Was Treated in Germany"
6511,0,Internet Explorer 7 beta released to the public
6512,0,"Environmental Foundation Expires, as It Always Wanted"
6513,0,New Jersey to consider bikini waxing ban
6514,0,Woman found guilty of plotting to sell Coke documents to Pepsi
6515,0,"A Year After Storm, Subtle Changes in Myanmar"
6516,0,Suit Filed Over Killing of Teenager in Classroom
6517,0,"Brazil, Bolivia promise cooperation"
6518,0,"For 435 Lawmakers, 250 Caucuses to Choose From"
6519,0,Eurozone approves Greece bailout
6520,0,US congressmen sue Obama for military action in Libya
6521,0,2012 Report on Gender Equality and Development credits Icelandic parental policy with 'hopeful' changes
6522,0,Israeli troops remove protesters from Gaza synagogues
6523,0,New Status in Africa Empowers an Ever-Eccentric Qaddafi
6524,0,Bondholders Get a New Proposal From G.M.
6525,0,Speaker breaks tie by voting for Canadian budget
6526,0,Spanish Police Say Traffickers Ensnared Nigerians With Voodoo
6527,0,EU ban on 75W bulbs comes into force
6528,0,Fans mourn death and celebrate life of Michael Jackson around the world
6529,0,Car bomb in Iraq leaves at least 30 dead
6530,0,Report finds Canberra and Northern Territory have most expensive cocaine in Australia
6531,0,Layoffs Herald a Heyday for Employee Lawsuits
6532,0,"Bush speaks of goals for U.S. withdrawal from Iraq, decries calls for timetable"
6533,0,Sheffield pub is CAMRA's Pub of the Year
6534,0,"Chicago man pleads ""not guilty"" to Mumbai attack plot charges"
6535,0,Kansas School Board has copyright withheld over teaching Intelligent Design
6536,0,Christian protesters try to disrupt first Hindu prayer in US Senate
6537,0,Woods Announces the Birth of a Son
6538,0,Smart Grids Give Utility Customers Bargaining Power
6539,0,"Two Palestinians die, at least seven others are wounded as Israeli attacks continue"
6540,0,2007 Twenty20 World Championship: West Indies vs South Africa
6541,0,"Rancagua, Chile Servicio Médico Legal boss, Juan Díaz, suspended on Juanita Carey case"
6542,0,10 billionth update placed on social networking website Twitter
6543,0,Venezuelan regional elections both a win for supporters and opponents
6544,0,Fireworks found on US domestic flight
6545,0,Former U.S. senator Lloyd Bentsen dies at 85
6546,0,"UEFA Champions League 2007/08: Rangers, Copenhagen, Tampere and Dinamo Zagreb advance to 3rd Qualifying Round"
6547,0,Mississippi tornado kills at least ten
6548,0,British broadcaster Sir David Attenborough receives hate mail from creationists
6549,0,Polish mine explosion kills 8
6550,0,"The Dodgers Left My Father, the Stadium Left Me"
6551,0,Criminal charges filed in Nov. 19 NBA brawl
6552,0,Tarja Turunen reveals working title for new album
6553,0,"Pedestrian, three others killed in helicopter crash in British Columbia"
6554,0,Study Says Antiunion Tactics Are Common
6555,0,Vestas protesters sacked with immediate effect
6556,0,British conductor Edward Downes and wife die in double assisted suicide
6557,0,"Plants may adapt faster to climate change than previously thought, new study shows"
6558,0,Marion Bartoli Handily Upsets Top-Seeded Jelena Jankovic
6559,0,Clinton Reassures Mexico About Its Image
6560,0,Red Cross urges Sri Lanka to respect lives of Tamil civilians
6561,0,Third major earthquake rocks California
6562,0,Sydney councils pay investigators to have sex with prostitutes
6563,0,"Mother, child found dead in Minneapolis collapse site"
6564,0,"Custody of Saddam Hussein given to Iraq, to be executed 'today or tomorrow'"
6565,0,Miss California USA Is Fired
6566,0,House votes to limit Patriot Act
6567,0,Trade Deal Near for South Korea and European Union
6568,0,"Norwegian airline opens new domestic destinations from Moss Airport, Rygge"
6569,0,Canada considers trade retaliation against the U.S.
6570,0,Israeli police and Palestinians clash in Jerusalem
6571,0,U.S. Coast Guard investigation finds 'poor safety culture' contributed to Deepwater Horizon disaster
6572,0,3 U.S. Soldiers Die in Attack at a Base in Southern Iraq
6573,0,Russia Begins War Games Near Georgia
6574,0,New Zealand scientist Graham Liggins dies aged 84
6575,0,North Korea Said to Detain U.S. Reporters
6576,0,Maxine Waters Scolds Critics of Bank Meeting
6577,0,"Avalanche in Vail, Colorado kills one"
6578,0,UN emphasizes importance of women's health in Africa
6579,0,Big Investor in Fortis Opposes Buyout by BNP
6580,0,Asylum seeker hunger strike enters seventh week
6581,0,"Jack Herrick, wikiHow founder interviewed by Wikinews"
6582,0,China TV Network Apologizes for Fire
6583,0,Reflections From Dom DiMaggio on His Often-Overlooked Hitting Streak
6584,0,Colombia signs FTA with Mercosur
6585,0,Camps Challenge Skills and Will of U.S. Goalkeeper Perkins
6586,0,U.S. Congress reaches deal on payroll tax cut extension
6587,0,Study Warns of Threat to Coasts From Rising Sea Levels
6588,0,"William Gibson, American playwright, dies at age 94"
6589,0,Hurricane Felicia threatens Hawaii
6590,0,Egypt Accuses Hezbollah of Plotting Attacks and Arms Smuggling to Gaza
6591,0,German BND claims U.S. exaggerated Iraq WMD claims
6592,0,Arias leads opinion polls in Costa Rica
6593,0,Rock music church in Pennsylvania allowed concerts under court settlement
6594,0,Chilean army recruits missing
6595,0,Johnson & Johnson to Acquire Cougar Biotechnology
6596,0,Kazakhstan gets hit with bird flu
6597,0,"New Filings Fall, but Long-Term Job Claims Rise"
6598,0,Jenson Button wins 2009 Spanish Grand Prix
6599,0,Pilots in 16-death crash jailed for praying instead of flying
6600,0,LHC sets new particle energy acceleration record
6601,0,Six Afghan civilians killed after explosion near US military base
6602,0,"Earthquake hits Turkey, hundreds reported dead"
6603,0,Biden Questions Vote but Sticks to Policy on Iran
6604,0,Zenit rocket explodes on launch pad
6605,0,Google mistakenly collects private data from Wi-Fi networks
6606,0,Taco Bell pulls green onions from all U.S. and Canadian stores
6607,0,Senate Panel Approves Energy Bill
6608,0,U.S. Government ordered to release more images related to Abu Ghraib case
6609,0,South Africa reopens beaches after fatal shark attack
6610,0,A Last-Place Standout
6611,0,"First, Third or Outfield, Mets Want Tatis in a Position to Hit"
6612,0,U.S. jury deliberates immigrant smuggler case
6613,0,New Zealand woman survives being run over by train
6614,0,Report finds over $1 trillion per year is spent on arms worldwide
6615,0,4.5-kilometre bridge to link Crimea with Russia
6616,0,Poison sue Capitol Records and EMI Music Marketing over royalties
6617,0,New flotilla planned to set sail for Gaza Strip
6618,0,French aircraft on flights over Libya; US missiles launched at targets
6619,0,WHO states H1N1 swine flu world's most dominant virus
6620,0,CBS Corporation begins trading on New York Stock Exchange
6621,0,SBC teams with Scientific-Atlanta for cable TV rollout in 13 US states
6622,0,MGM Mirage Reaches Deal on Las Vegas Project
6623,0,"Americans are getting fatter, not-for-profit's report finds"
6624,0,Kenyan Prime Minister calls for suspension of Mugabe from African Union
6625,0,V.M.I. Revived by a High-Octane Offense
6626,0,Is America Ready to Quit Coal?
6627,0,Drug Maker Watson to Buy Rival  Arrow for $1.75 Billion
6628,0,Chicago Bans Bottles With BPA Plastic
6629,0,Met Victory With a Switch: The Hitters Bail Out Santana
6630,0,I'll Have Another wins 2012 Preakness Stakes
6631,0,Clinton wins West Virginia Democratic primary
6632,0,The New York Post vs. the Courts
6633,0,Pearson Acquires Stake in 2 Indian Education Companies
6634,0,Honduras interim government rejects orders to reinstate deposed president
6635,0,Raúl Castro shakes up cabinet in Cuba
6636,0,The Strange Season of David Wright
6637,0,First unvaccinated survivor of rabies discharged from hospital
6638,0,Dalai Lama visits monastery despite protests from China
6639,0,Former Irish politician Liam Lawlor dies in car crash
6640,0,"A Soccer Coach Wins, Then Leaves"
6641,0,"After 2 Mistrials, Prosecutors Try Again to Prove Jihad Plot"
6642,0,"'Fascinating' and 'provocative' research examines genetic elements of bipolar, schizophrenia"
6643,0,Brazil spots unknown tribe of indigenous people in Amazon jungle
6644,0,"Four dead, more than a million in U.S. without power after Pacific Northwest storm"
6645,0,At least 24 dead in clashes in central Kenya
6646,0,Islamic political party seeks registration in Australia
6647,0,Shiites protest against discrimination in Bahrain
6648,0,NASA: Hopes raised for shuttle flights to resume soon
6649,0,Five Irish schoolgirls die in bus crash
6650,0,I.B.M. Raises Its Quarterly Dividend 10%
6651,0,"All confirmed dead on Kata Air An-32, Moldova asks for Russian investigatory help"
6652,0,Citigroup Said to Consider Plan to Split in Two
6653,0,Jobless Rate Tops 10% in the West
6654,0,China Tightens Purse Strings in Guinea and Other African Nations
6655,0,Work-Life Balance Is Especially Difficult in Finance
6656,0,US government to replace color-coded terror alert system
6657,0,Six die as bus carrying Polish tourists crashes in Serbia
6658,0,Deadly car bomb explosion rocks Beirut
6659,0,"As Draft Nears, Two Giants Receivers Hold On for Now"
6660,0,Governments Deal New Blow to Drought-Stricken California Farmers
6661,0,Australian Broadcasting Corporation plans to call California for Obama before polls close
6662,0,New Zealand Tsunami heroes to receive Special Service Medal
6663,0,Bernie Ecclestone attacked outside London headquarters; no arrests made
6664,0,Football: Kežman goes to Madrid
6665,0,Two British girls arrested for smuggling in Ghana
6666,0,"An interview with Paul Campbell, founder of Amazing Radio UK"
6667,0,"Plane crash on Catalina Island injures three, causes bush fire"
6668,0,Al-Qaeda says another bin Laden tape to be released
6669,0,Foundations Could Be Fined for Madoff Investments
6670,0,Baseball Playoff Games on Fox to Start Earlier
6671,0,When Governments Take Over Industries in Trouble
6672,0,Several Firms Interested in Barclays Unit
6673,0,Norwegian Stake in Russian Joint Venture Seized
6674,0,Medtronic Dispute Shows Need for Device Registry
6675,0,North and South Korea exchange fire
6676,0,CBS Pumps Up TV.com to Create a Destination
6677,0,Interview: Danny O'Brien of the Electronic Frontier Foundation
6678,0,China's Premier recognises government responsibility in milk incident
6679,0,Sanford Apologizes to Cabinet Members
6680,0,Insider Trading Inquiry Cites Lawyers at S.E.C.
6681,0,A.I.G. Balks at Claims From US Airways Jet Ditched in Hudson
6682,0,7 Die in Bus Crash Near Hoover Dam
6683,0,From a Festive Crowd Come Chants and Tears
6684,0,"Tennessee House Member Wins Top Job, but Loses Party"
6685,0,'Star Wars' headed to TV as weekly series
6686,0,"RIA Novosti celebrates 70th anniversary, uploads 100 images to Wikimedia Commons"
6687,0,"On Twitter, Ad for Habitat Furniture Exploits Iran Frenzy"
6688,0,Sarkozy and Merkel Try to Shape European Unity
6689,0,Tax Havens Likely to Be Target of G-20 Nations
6690,0,Neil Entwistle agrees to extradition
6691,0,Ban Ki-moon calls for Zimbabwe elections to be postponed
6692,0,Belgian peacekeepers wounded in Lebanon
6693,0,"Whale kills trainer at SeaWorld in Orlando, Florida"
6694,0,Iran Stepping Up Effort to Quell Election Protest
6695,0,Prime Minister of Vanuatu ousted in vote of no confidence
6696,0,Strike shuts down Toronto's transit system
6697,0,Muammar al-Gaddafi: Divide Nigeria in two to avoid bloodshed
6698,0,"BSE Sensex hits all-time high of 14,000"
6699,0,Applying a Full-Court Press on a Rhodes Scholar Recruit
6700,0,"Tropical Storm Katrina threatens Florida, Bahamas"
6701,0,"Made Dizzy by the Zloty, Poland Looks to the Predictable Euro"
6702,0,I.M.F. Planning to Sell Bonds to Finance New Loans
6703,0,"British government apologises for suggesting the Pope could create a brand of ""Benedict"" condoms"
6704,0,A.J. Pierzynski leads Chicago White Sox to narrow 5-4 win against Detroit Tigers
6705,0,Security Net Wraps Capital for Inaugural
6706,0,Davey Johnson Has a Soft Spot for Dutch Baseball Team
6707,0,Report says global warming may cause 25m malnourished children by 2050
6708,0,Cast of Bratz appears in Canada to promote film release
6709,0,"Ferry capsizes in Bangladesh, at least five dead and 50 missing"
6710,0,Jobs Data Gives Shares a Lift
6711,0,Representative for ACLU tells Wikinews their opinion on lifting of Wikileaks court injunction
6712,0,"'UFO' spotted in Istanbul, Turkey"
6713,0,Remembering the Way It Was
6714,0,Spain defeat Serbia in 2009 European Basketball Championships
6715,0,Rangers Drop the Gloves and Pick Up 2 Points
6716,0,"In Physical Game, Hawks Take a 3-2 Advantage"
6717,0,Maori flag to fly along side the New Zealand Flag on Waitangi day
6718,0,2007 Twenty20 World Championship: India vs Scotland
